method,seed,latent_dim,beta,n_clusters,silhouette,calinski_harabasz,davies_bouldin,ari,nmi,purity,n_samples_silhouette
vae_gmm,44,16,1.0,8,0.08563163131475449,687.0449250368041,2.0924048672841775,0.07037496145822543,0.17519289383550285,0.6054394560543945,3000
vae_kmeans,44,16,1.0,9,0.10596621781587601,781.8605118584629,1.8569080357253134,0.04541116639960567,0.14346656354548595,0.5951404859514049,3000
vae_gmm,44,16,1.0,9,0.07213572412729263,595.4012519113617,2.165945741425782,0.0675513757462216,0.1679460022742786,0.6017398260173983,3000
vae_kmeans,44,16,1.0,10,0.10874693840742111,753.9147244868141,1.8999145984828716,0.03932847852406952,0.13772750408664913,0.5932406759324068,3000
vae_gmm,44,16,1.0,10,0.06719432026147842,571.9263411341512,2.2749208651135246,0.06072886326905705,0.1653440193291375,0.599040095990401,3000
vae_kmeans,44,16,1.0,11,0.11094183474779129,728.9309393993027,1.8464975278518343,0.03649668206050776,0.1329927142040216,0.5926407359264073,3000
vae_gmm,44,16,1.0,11,0.040283553302288055,517.3504683956555,2.4069750642605774,0.04065745366744935,0.1308131431343424,0.5675432456754325,3000
vae_kmeans,44,16,1.0,12,0.11450909078121185,707.7862711637706,1.7834686098139356,0.03490589369797651,0.12821231812968323,0.5917408259174083,3000
vae_gmm,44,16,1.0,12,0.051237527281045914,493.0250769570859,2.4353573723708415,0.03847154510114377,0.12869702019217374,0.5651434856514349,3000
vae_kmeans,44,16,1.0,13,0.11522451043128967,682.08150776908,1.812092280447102,0.03587922314495669,0.12986749353383717,0.6002399760023998,3000
vae_gmm,44,16,1.0,13,0.0543062761425972,483.6876969106704,2.306431113397119,0.040558814434707255,0.1322856342453485,0.567943205679432,3000
vae_kmeans,44,16,1.0,14,0.11137331277132034,652.9197773705159,1.7685909833984996,0.033290347126891454,0.12589886061027905,0.5920407959204079,3000
vae_gmm,44,16,1.0,14,0.05857418477535248,482.1760127322089,2.2395976848773542,0.03480145432408628,0.1424671021261099,0.5807419258074192,3000
vae_kmeans,44,16,1.0,15,0.11279765516519547,633.6441575865501,1.7637444011141699,0.027557012163516893,0.11954590392361236,0.5832416758324167,3000
vae_gmm,44,16,1.0,15,0.06066227704286575,487.52893405193197,2.0637662657435603,0.029154281531107332,0.12513769331054897,0.5882411758824118,3000
pca_kmeans,44,16,,2,0.11855930835008621,1380.7561017439696,2.613864797579258,0.0009500906506269237,0.002759315729930906,0.531946805319468,3000
pca_gmm,44,16,,2,0.08518360555171967,766.8902266695338,3.2186457879312766,-0.00140079506677444,0.0024789337311166377,0.531946805319468,3000
pca_kmeans,44,16,,3,0.0982956662774086,1124.7861992342787,2.5007995688770315,0.0004679709771936264,0.001393557675813565,0.531946805319468,3000
pca_gmm,44,16,,3,0.05277880281209946,404.54547636331773,6.574843363657666,-0.002687639756100796,0.0027122169424932925,0.531946805319468,3000
pca_kmeans,44,16,,4,0.09442812949419022,1009.253598172742,2.422852789597412,0.01108885867029176,0.015514388618251596,0.531946805319468,3000
pca_gmm,44,16,,4,-0.0014015970518812537,217.23986845738946,6.36143723518825,0.1895612461356484,0.2250205144097123,0.5828417158284172,3000
pca_kmeans,44,16,,5,0.09242484718561172,909.0693886892371,2.3350876881192795,0.028477905601224367,0.03115243670734469,0.5766423357664233,3000
pca_gmm,44,16,,5,0.034574367105960846,281.14023738198864,5.8069564350867,-0.03782560286579108,0.03757215058568289,0.531946805319468,3000
pca_kmeans,44,16,,6,0.09689344465732574,840.24507586322,2.193826905173546,0.07379670253187166,0.16128228269968864,0.6011398860113989,3000
pca_gmm,44,16,,6,0.01116402167826891,227.15248980271355,6.306151445210574,0.39087866598827953,0.39205795232542767,0.7222277772222778,3000
pca_kmeans,44,16,,7,0.0930507481098175,784.5748019833678,2.1578543743918113,0.06295756460604242,0.15187157549913163,0.5995400459954005,3000
pca_gmm,44,16,,7,0.020173586905002594,162.76339864085125,5.765231853436755,0.016164694189486135,0.10995836451255021,0.5740425957404259,3000
pca_kmeans,44,16,,8,0.09203928709030151,739.6416191796593,2.091247507183179,0.05330113342034056,0.13918714661468454,0.5952404759524048,3000
pca_gmm,44,16,,8,0.0028305216692388058,173.64194396700148,4.655361628221479,0.20586007192765174,0.31038662542565204,0.6882311768823117,3000
pca_kmeans,44,16,,9,0.09083164483308792,696.1269693208206,2.0767888854808203,0.0442657892330215,0.13210647925847557,0.5931406859314069,3000
pca_gmm,44,16,,9,-0.00795075111091137,244.54802768853733,5.459525966593756,0.14871501028925,0.23692331789259222,0.6471352864713529,3000
pca_kmeans,44,16,,10,0.08937306702136993,659.8171173584202,2.08949556220165,0.0370189082747991,0.12520275100229217,0.5912408759124088,3000
pca_gmm,44,16,,10,-0.011109801940619946,200.79199207813912,3.743170749332446,0.05597270251085604,0.11830523490518707,0.5725427457254274,3000
pca_kmeans,44,16,,11,0.0891655907034874,625.4301447475341,2.0411405639010742,0.0315086876903537,0.12400417397026263,0.5893410658934106,3000
pca_gmm,44,16,,11,-0.02193957194685936,173.86426023698556,3.7071733423702042,-0.010476808533408077,0.026927774539153595,0.5366463353664633,3000
pca_kmeans,44,16,,12,0.08709709346294403,596.7978178949243,2.108290144065475,0.028149249033532622,0.11962860966101393,0.5880411958804119,3000
pca_gmm,44,16,,12,-0.033379100263118744,193.37869669789941,3.3825401790398124,0.04369153254236185,0.1745421366332972,0.5816418358164184,3000
pca_kmeans,44,16,,13,0.08469416946172714,570.1120818128051,2.14253734284669,0.029292218376169955,0.12167286569082118,0.597040295970403,3000
pca_gmm,44,16,,13,-0.03372691944241524,172.29642253323732,3.997282906505319,0.14761620546381632,0.24117743442326534,0.6595340465953404,3000
pca_kmeans,44,16,,14,0.08033153414726257,544.0129915079891,2.1558653184961925,0.02702870552919428,0.11884844891402895,0.5941405859414058,3000
pca_gmm,44,16,,14,-0.03525930643081665,149.0329983075687,3.991252078446521,0.13295789095350763,0.2407091786793087,0.6544345565443456,3000
pca_kmeans,44,16,,15,0.08078920096158981,521.1173471710986,2.1721901614813306,0.024434056754136766,0.11568684190021392,0.5936406359364064,3000
pca_gmm,44,16,,15,-0.04015360772609711,150.41493284705055,4.729845615586922,0.17985996781836106,0.25380242695344557,0.6824317568243176,3000
vae_kmeans,44,32,0.01,2,0.0862196683883667,941.6190191864066,3.156808212566773,-0.004000368007944754,0.0021786262148221058,0.531946805319468,3000
vae_gmm,44,32,0.01,2,0.08005756139755249,838.6409374051377,3.3692598529346425,0.0022867399736959866,0.0049652946893283464,0.531946805319468,3000
vae_kmeans,44,32,0.01,3,0.07592826336622238,812.294396089672,2.9089767794476438,0.001366103663972682,0.0019364436146864295,0.531946805319468,3000
vae_gmm,44,32,0.01,3,0.05679894983768463,700.9892101117,3.084230626491584,-0.001657517589216373,0.00955287466435839,0.531946805319468,3000
vae_kmeans,44,32,0.01,4,0.07165513932704926,701.8142937240257,2.7097574806757,0.040019638457894274,0.03378299785158978,0.5761423857614238,3000
vae_gmm,44,32,0.01,4,0.0381237268447876,522.2345090491766,3.52144514094127,0.009150881412668408,0.038620483313918486,0.531946805319468,3000
vae_kmeans,44,32,0.01,5,0.07081954181194305,633.2622087795488,2.6436728337808963,0.02764385700846403,0.02849500451447991,0.5726427357264273,3000
vae_gmm,44,32,0.01,5,0.024135353043675423,449.4998698437097,3.4314403788593246,0.00914553701849214,0.03851312538361886,0.531946805319468,3000
vae_kmeans,44,32,0.01,6,0.07130396366119385,582.6227594872298,2.510462077643091,0.08177176060836322,0.17290694117887817,0.6022397760223978,3000
vae_gmm,44,32,0.01,6,0.027437524870038033,442.86311763333197,3.1067263385732353,0.006757541888386438,0.031049427131080796,0.531946805319468,3000
vae_kmeans,44,32,0.01,7,0.06525644659996033,543.3846289074573,2.49966456416351,0.06162301920230734,0.1568761115585727,0.5983401659834017,3000
vae_gmm,44,32,0.01,7,0.025190651416778564,415.26238407867373,3.1109262703903076,0.024079349384354593,0.05171584365359109,0.5654434556544345,3000
vae_kmeans,44,32,0.01,8,0.06680858135223389,509.8024979785918,2.4053519262624885,0.058298390277902686,0.1488031670351152,0.5975402459754025,3000
vae_gmm,44,32,0.01,8,0.044987019151449203,441.9447501238926,2.5409340124262876,0.05365963730134747,0.1563842426627865,0.5982401759824018,3000
vae_kmeans,44,32,0.01,9,0.06463026255369186,484.17914093239165,2.4282540467594504,0.04783251610627394,0.13556448079798866,0.5915408459154085,3000
vae_gmm,44,32,0.01,9,0.02904369868338108,398.4817316363601,2.734861948340074,0.044925308501172385,0.14523295424327273,0.5937406259374063,3000
vae_kmeans,44,32,0.01,10,0.06049827113747597,462.0760408655144,2.3998476089397514,0.039011120980561025,0.12839156321439402,0.5857414258574143,3000
vae_gmm,44,32,0.01,10,0.031725525856018066,382.43956734756966,2.6100005537811692,0.03855570515155452,0.14649155914309672,0.5916408359164084,3000
vae_kmeans,44,32,0.01,11,0.06604789197444916,451.95881429567254,2.3067631495161347,0.038021586468104135,0.12250283153886236,0.5874412558744125,3000
vae_gmm,44,32,0.01,11,0.028597265481948853,372.07948977967976,2.5360041666176163,0.033354756243349735,0.13817861290626673,0.5868413158684131,3000
vae_kmeans,44,32,0.01,12,0.06605324149131775,433.4504075414487,2.234442773343794,0.03056320609761271,0.12222206169148632,0.5833416658334166,3000
vae_gmm,44,32,0.01,12,0.029677866026759148,350.56103382420224,2.530166626808028,0.03047559746713255,0.13426857168550108,0.5854414558544145,3000
vae_kmeans,44,32,0.01,13,0.06411794573068619,419.0303213082078,2.2324276854392413,0.027302799711316973,0.11713829393996783,0.5821417858214178,3000
vae_gmm,44,32,0.01,13,0.031345926225185394,352.44547856679714,2.4433674171071598,0.02832513577994152,0.13453888242890313,0.5837416258374163,3000
vae_kmeans,44,32,0.01,14,0.06264214217662811,403.6802862237588,2.2291524526525945,0.024285643729468155,0.11225559474363392,0.57994200579942,3000
vae_gmm,44,32,0.01,14,0.0207811426371336,311.72169063703404,2.7793573240939784,0.02914858517906773,0.12769845199664784,0.5856414358564144,3000
vae_kmeans,44,32,0.01,15,0.0630531832575798,388.1641265943915,2.2333358898423694,0.021934515173600972,0.10921283295660505,0.5775422457754225,3000
vae_gmm,44,32,0.01,15,0.03680979833006859,342.03945698093304,2.391425830745293,0.029417468507156437,0.13076546195233885,0.593940605939406,3000
vae_kmeans,44,32,0.05,2,0.07415642589330673,826.4323631829348,3.3961406234219833,0.03747232407405126,0.05161431095372114,0.531946805319468,3000
vae_gmm,44,32,0.05,2,0.0742345079779625,771.7951366091154,3.483689024660584,0.000482254284987476,0.000528201786818538,0.531946805319468,3000
vae_kmeans,44,32,0.05,3,0.07180187106132507,741.2392619341005,2.9659370661453153,0.02796208287611679,0.039194031305580204,0.531946805319468,3000
vae_gmm,44,32,0.05,3,0.04387615621089935,524.9572271971173,3.759324331675763,0.06457168531609725,0.10228991640186356,0.531946805319468,3000
vae_kmeans,44,32,0.05,4,0.07328817248344421,683.6624723333942,2.7554562253681563,0.09430549259385111,0.17493362306490898,0.5647435256474352,3000
vae_gmm,44,32,0.05,4,0.022218070924282074,446.3973916095352,3.6863301848525594,0.06274812819732639,0.12246236386450371,0.531946805319468,3000
vae_kmeans,44,32,0.05,5,0.07380203157663345,642.0329724498752,2.566200187675644,0.11238635341895546,0.21795338821926633,0.6102389761023898,3000
vae_gmm,44,32,0.05,5,0.038249671459198,430.21946054262554,3.2986743926077677,0.03535576895708298,0.10556384142547269,0.531946805319468,3000
vae_kmeans,44,32,0.05,6,0.07423526048660278,612.8776586047006,2.4123213466441498,0.08599216240032634,0.19713394898717965,0.6072392760723928,3000
vae_gmm,44,32,0.05,6,0.03226171061396599,457.56917161957483,3.038418646849775,0.08634871849822882,0.19374835235117685,0.6095390460953904,3000
vae_kmeans,44,32,0.05,7,0.07931528985500336,579.22565983709,2.2622617751364595,0.08259587053377804,0.18901252173913796,0.6068393160683931,3000
vae_gmm,44,32,0.05,7,0.049521952867507935,444.51629381314564,2.9643936751717868,0.07277316195227922,0.17618455624977514,0.6077392260773923,3000
vae_kmeans,44,32,0.05,8,0.07592587172985077,549.6690765081391,2.2545144326072135,0.06524027460462083,0.17118740334382773,0.6042395760423958,3000
vae_gmm,44,32,0.05,8,0.02963704988360405,402.7730972895374,2.954079454632085,0.05792706569215888,0.1651839944554984,0.6026397360263973,3000
vae_kmeans,44,32,0.05,9,0.07090071588754654,518.7521661774614,2.3093795708722333,0.05374122938875852,0.160475266381227,0.6025397460253975,3000
vae_gmm,44,32,0.05,9,0.023493504151701927,383.1670890371297,2.8924567071741065,0.05170969435641482,0.159532815952059,0.6041395860413958,3000
vae_kmeans,44,32,0.05,10,0.06909220665693283,494.317274260925,2.263159424524007,0.0493956590555976,0.156846576270319,0.6023397660233977,3000
vae_gmm,44,32,0.05,10,0.021988878026604652,360.7237978516271,2.852466486778664,0.04540950392540247,0.15853402459195323,0.6054394560543945,3000
vae_kmeans,44,32,0.05,11,0.06571304798126221,473.96472280289976,2.273369585156316,0.04079975650731339,0.1477790192215343,0.5973402659734026,3000
vae_gmm,44,32,0.05,11,0.032671939581632614,356.3924561721241,2.589071437916822,0.03797543201535086,0.15588191856795044,0.5908409159084091,3000
vae_kmeans,44,32,0.05,12,0.06764087080955505,452.7628182341639,2.2236987197336173,0.03502463080427277,0.147745429255155,0.5948405159484051,3000
vae_gmm,44,32,0.05,12,0.030685406178236008,360.2307081239776,2.614864701767767,0.04185435386872586,0.1541945384681476,0.6052394760523948,3000
vae_kmeans,44,32,0.05,13,0.0669507309794426,434.3655036989509,2.187889987285635,0.03222158509153429,0.14282687737936042,0.5876412358764124,3000
vae_gmm,44,32,0.05,13,0.01822727732360363,330.1161012938278,2.6512048942923956,0.03438286151444878,0.15035990596034446,0.5924407559244076,3000
vae_kmeans,44,32,0.05,14,0.0647171288728714,416.5308765949787,2.2323621494452937,0.02822183599956146,0.13576450183852432,0.5892410758924107,3000
vae_gmm,44,32,0.05,14,0.018265845254063606,321.2548081206204,2.5802930899845777,0.03267786420312353,0.14814053076113534,0.5998400159984002,3000
vae_kmeans,44,32,0.05,15,0.06407773494720459,400.7714049561113,2.1893906706748556,0.02705763833480459,0.13424574412507798,0.5815418458154185,3000
vae_gmm,44,32,0.05,15,0.0280282162129879,334.3642217507256,2.4089976250774146,0.030750213767628307,0.14162435001140342,0.5947405259474052,3000
vae_kmeans,44,32,0.1,2,0.07880601286888123,875.9316037345452,3.304535905980465,-0.0003238702466379818,0.0019906989208699844,0.531946805319468,3000
vae_gmm,44,32,0.1,2,0.07712280005216599,783.6950259579654,3.4716644915518007,0.003195785158156316,0.0008754798789026829,0.531946805319468,3000
vae_kmeans,44,32,0.1,3,0.0711091011762619,760.8787950102272,2.9733653744701005,0.00047359955248591835,0.0022690093973888282,0.531946805319468,3000
vae_gmm,44,32,0.1,3,0.031120656058192253,421.39135971346116,4.620773443122853,0.01708179876212418,0.060933200283365706,0.531946805319468,3000
vae_kmeans,44,32,0.1,4,0.0676533654332161,678.4164815195621,2.781494625207284,0.04321413881184389,0.04727988903790443,0.5752424757524247,3000
vae_gmm,44,32,0.1,4,0.017534147948026657,390.5714712500281,4.106033488353621,0.10240769840908778,0.22103987815229398,0.5717428257174283,3000
vae_kmeans,44,32,0.1,5,0.0720546767115593,628.9268551935927,2.5947607895475615,0.11288911769909066,0.21794317761584886,0.6128387161283871,3000
vae_gmm,44,32,0.1,5,0.02242853306233883,399.0516371948571,3.9041652042723234,0.13091244102400346,0.2576148278368101,0.6047395260473952,3000
vae_kmeans,44,32,0.1,6,0.06940137594938278,586.3776573902214,2.5353177610815276,0.08621231083486217,0.19223628246351684,0.6145385461453855,3000
vae_gmm,44,32,0.1,6,0.029233667999505997,421.75115186912933,3.01200061719455,0.10482799837220606,0.2254217177883562,0.6203379662033797,3000
vae_kmeans,44,32,0.1,7,0.06910558044910431,549.1214385566343,2.448675250341919,0.06787972342741826,0.17820149780940042,0.6078392160783922,3000
vae_gmm,44,32,0.1,7,0.02963550016283989,425.51678654944624,3.1575693809337837,0.07615132484473856,0.19115987988871863,0.6175382461753824,3000
vae_kmeans,44,32,0.1,8,0.06883300840854645,514.2760523529075,2.4232850761801337,0.05478626071599257,0.16342423809106305,0.6043395660433957,3000
vae_gmm,44,32,0.1,8,0.03139512985944748,375.51761036612,3.4985425672415946,0.05711601168838249,0.158864424027614,0.5958404159584042,3000
vae_kmeans,44,32,0.1,9,0.06686237454414368,485.9715404173164,2.409021108131226,0.046849558355808375,0.15224128441841686,0.5993400659934006,3000
vae_gmm,44,32,0.1,9,0.032737746834754944,385.6675168533852,2.910495119425031,0.05002203644320986,0.15349705834082608,0.5965403459654035,3000
vae_kmeans,44,32,0.1,10,0.06370196491479874,461.8959360122239,2.3359330212013516,0.03956193730842124,0.14486992216536168,0.593040695930407,3000
vae_gmm,44,32,0.1,10,0.027665212750434875,367.4375729117681,2.7274085029232618,0.04234856898153059,0.14469691954956493,0.5905409459054095,3000
vae_kmeans,44,32,0.1,11,0.06349649280309677,442.8967836743713,2.286270970814947,0.03461064275017181,0.1443525474497788,0.5887411258874112,3000
vae_gmm,44,32,0.1,11,0.029450617730617523,351.66740099681454,2.650483914235568,0.038760642136484474,0.14197526727186272,0.5902409759024098,3000
vae_kmeans,44,32,0.1,12,0.06370402127504349,424.1203806317993,2.253398473991101,0.030672939263540727,0.13799408060768495,0.5842415758424158,3000
vae_gmm,44,32,0.1,12,0.02819572389125824,338.5696386628959,2.6478745365995873,0.037667047865143195,0.13678148559271577,0.5869413058694131,3000
vae_kmeans,44,32,0.1,13,0.06342281401157379,409.92956588778696,2.2071022548955628,0.029367182432308833,0.1361942056131273,0.5813418658134186,3000
vae_gmm,44,32,0.1,13,0.02191581204533577,326.83985371434557,2.5868386553108285,0.03066268660603579,0.13165350780521745,0.5881411858814118,3000
vae_kmeans,44,32,0.1,14,0.06378527730703354,395.2342984489039,2.1629380438244294,0.028709098353743894,0.13247419672898078,0.5800419958004199,3000
vae_gmm,44,32,0.1,14,0.018272241577506065,301.6002305602636,2.6431072690538726,0.0282052786033042,0.1389801525397942,0.5853414658534146,3000
