method,latent_dim,beta,n_clusters,silhouette_mean,silhouette_std,calinski_harabasz_mean,calinski_harabasz_std,davies_bouldin_mean,davies_bouldin_std,ari_mean,ari_std,nmi_mean,nmi_std,purity_mean,purity_std
pca_kmeans,8,,13,0.10231428742408752,0.0006491263017143282,740.7521493051336,3.001505291817224,1.8523489372394413,0.03415227709091736,0.028240368104998227,0.002296055537449987,0.10537664194231666,0.004823189371514279,0.5917408259174083,0.0024410670164450965
pca_kmeans,8,,14,0.09939454048871994,0.0017407554259061566,710.3897647052268,3.4668419659910725,1.883538588607695,0.028911362850544582,0.026408197193612076,0.002113622148868079,0.10351098234174587,0.004741390660183712,0.591940805919408,0.004060382062643146
pca_kmeans,8,,15,0.10028915256261825,0.0016199170106892106,684.2454690168671,3.8074385372405897,1.8436976613482678,0.040327721630407126,0.025769449109820226,0.001709458293363264,0.10309398188765115,0.0026915550069510448,0.5941205879412059,0.0018306637322421165
pca_kmeans,16,,2,0.11745559126138687,0.0022618740638358508,1381.0435032502287,4.593187668010365,2.613784073947353,0.004214697663998205,0.0009405113128312433,1.8450109050676544e-05,0.002753520328621739,6.115316125238968e-05,0.531946805319468,0.0
pca_kmeans,16,,3,0.09773583859205245,0.0015152489571392468,1126.3812990218976,2.157067921385601,2.498553124988142,0.0020664909433479235,0.0004918853971025356,7.819772052636294e-05,0.001432013163333612,3.2985771435326565e-05,0.531946805319468,0.0
pca_kmeans,16,,4,0.09366676360368728,0.0017510132861002776,1009.2391710268314,0.9774128090408419,2.423746481207212,0.0026155171838897905,0.011404852387444701,0.00037945311514931963,0.015744947490918714,0.00028828749587682644,0.531946805319468,0.0
pca_kmeans,16,,5,0.0909436210989952,0.001919147170244959,908.2324973840772,1.249108438455381,2.3365782271892988,0.0018389785848226619,0.02858629434172865,0.0005149645089114812,0.031353899012195166,0.00039728839251212543,0.5768623137686231,0.0006339713022356668
pca_kmeans,16,,6,0.09548046737909317,0.0012868478849146594,839.3301087474441,1.911880057996838,2.196325247664783,0.0033401369055728407,0.07349984225884679,0.00032481700263052533,0.16124308606638077,0.0008650875728545673,0.6008799120087991,0.00042185827636692636
pca_kmeans,16,,7,0.09190666228532791,0.0012352392469274316,783.7978563315618,1.756037181193921,2.158658882530517,0.0029992302816423885,0.06254551161833284,0.0003451771333567891,0.1507305666824616,0.001371720838147213,0.5992800719928008,0.00030492852078747515
pca_kmeans,16,,8,0.09000761955976486,0.0012164512113038487,738.6435953573188,1.470167195026373,2.0939233262642993,0.0029879657451415682,0.053494716589250646,0.000127923206350937,0.13913227890757857,0.0006814637745866724,0.595000499950005,0.0005127839778005732
pca_kmeans,16,,9,0.08856191635131835,0.0014902361998696725,695.1630694992075,1.293318202728853,2.078243696370584,0.004492825444382105,0.04431682997277395,5.9230708904275485e-05,0.13190005296437607,0.0002377737982813192,0.593000699930007,0.00019491639525668706
pca_kmeans,16,,10,0.08680140376091003,0.0015254252968776394,658.9177656476683,1.1724460759119748,2.0888813738180927,0.001164369684774472,0.03717966617430231,0.00013205409685459286,0.1254241147405115,0.0002534076644645799,0.5913808619138086,0.00015164234464653024
pca_kmeans,16,,11,0.0870465338230133,0.0019771589018535264,624.8933192277507,0.8778083119992571,2.039767437052405,0.002350863965260582,0.03149055020167909,0.00017149912643311965,0.12422757836306282,0.0006587412273451297,0.5899810018998101,0.0004335463131422707
pca_kmeans,16,,12,0.08451471030712128,0.001960842243980221,595.9372156297725,1.3535241467856882,2.1199176079353115,0.027603552368432427,0.02973452676155334,0.0026740557209824025,0.12032076925876027,0.0004904296509420153,0.5902009799020098,0.0033167453520048505
pca_kmeans,16,,13,0.08358621001243591,0.0016811791779313362,569.675158035946,0.7332168511429453,2.1410779101425716,0.003965926714081151,0.029095045269566095,0.0002820410727642746,0.12101639841119267,0.0007931542685083672,0.5957804219578042,0.0009988996095384216
pca_kmeans,16,,14,0.08041618317365647,0.0013234692798577185,543.0510713075915,1.0182481408202084,2.1514994254796767,0.012266387821343656,0.028635988322431794,0.0016642494395970949,0.11992615019338251,0.0015700956894475282,0.5971802819718028,0.004262553922839822
pca_kmeans,16,,15,0.07845791727304459,0.0027271628959513296,520.1799608269281,1.0261667169778788,2.169676139416653,0.025575222572976942,0.025937928168590158,0.00183281994036825,0.11606342017313295,0.0015998263843909652,0.5960403959604039,0.0035103469016181652
pca_kmeans,32,,2,0.11745559126138687,0.0022618740638358508,1381.0435032502287,4.593187668010365,2.613784073947353,0.004214697663998205,0.0009405113128312433,1.8450109050676544e-05,0.002753520328621739,6.115316125238968e-05,0.531946805319468,0.0
pca_kmeans,32,,3,0.09773796200752258,0.0015134809444735079,1126.3815497527705,2.157338929239131,2.498546051563826,0.002079041371761889,0.0004865380374479482,8.155364039232802e-05,0.0014313266138295325,3.196589843892135e-05,0.531946805319468,0.0
pca_kmeans,32,,4,0.09366676360368728,0.0017510132861002776,1009.2391710268314,0.9774128090408419,2.423746481207212,0.0026155171838897905,0.011404852387444701,0.00037945311514931963,0.015744947490918714,0.00028828749587682644,0.531946805319468,0.0
pca_kmeans,32,,5,0.0909436210989952,0.001919147170244959,908.2324973840772,1.249108438455381,2.3365782271892988,0.0018389785848226619,0.02858629434172865,0.0005149645089114812,0.031353899012195166,0.00039728839251212543,0.5768623137686231,0.0006339713022356668
pca_kmeans,32,,6,0.09548046737909317,0.0012868478849146594,839.3301087474441,1.911880057996838,2.196325247664783,0.0033401369055728407,0.07349984225884679,0.00032481700263052533,0.16124308606638077,0.0008650875728545673,0.6008799120087991,0.00042185827636692636
pca_kmeans,32,,7,0.09190666228532791,0.0012352392469274316,783.7978563315618,1.756037181193921,2.158658882530517,0.0029992302816423885,0.06254551161833284,0.0003451771333567891,0.1507305666824616,0.001371720838147213,0.5992800719928008,0.00030492852078747515
pca_kmeans,32,,8,0.09000761955976486,0.0012164512113038487,738.6435953573188,1.470167195026373,2.0939233262642993,0.0029879657451415682,0.053494716589250646,0.000127923206350937,0.13913227890757857,0.0006814637745866724,0.595000499950005,0.0005127839778005732
